Rehabber,Age,AgeCode,Diagnosis,DiagnosisCode,Disposition,DisCode,SkywayCode
SOS,Adult,0,Fishing Related,1,Died,1,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SSS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Fishing Related,1,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Died,1,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,NA,NA,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SSS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Emaciation/dehydration/failure to thrive,2,Released,3,0
SOS,Adult,0,Impact/Watercraft/Vehicle/Building,3,Died,1,0
SOS,Adult,0,Impact/Watercraft/Vehicle/Building,3,NA,NA,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SOS,Adult,0,Miscellaneous Trauma,3,Died,1,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SOS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Miscellaneous Trauma,3,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SOS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SSS,Adult,0,Toxins,4,Released,3,0
SOS,Adult,0,Toxins,4,Released,3,0
SOS,Adult,0,Animal or Human Interaction,5,Released,3,0
SOS,Adult,0,Infection,5,Died,1,0
SSS,Adult,0,Infection,5,Released,3,0
SSS,Adult,0,Infection,5,Released,3,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,Died,1,0
SOS,Adult,0,NA,5,NA,NA,0
SSS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SSS,Adult,0,NA,5,Released,3,0
SSS,Adult,0,NA,5,Released,3,0
SSS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SSS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
SSS,Adult,0,NA,5,Released,3,0
SOS,Adult,0,NA,5,Released,3,0
